Date;Group;Series;Value
01/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8054
02/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8007
07/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7991
08/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7958
09/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7998
10/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8015
13/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7979
14/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8007
15/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7999
16/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8053
17/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8068
20/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,801
21/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8024
22/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,803
23/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7987
24/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,797
27/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7959
28/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7955
29/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7987
30/04/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8052
04/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7971
05/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8018
06/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7986
07/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8003
08/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8049
11/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8078
12/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8045
13/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8006
15/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7959
18/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7965
19/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8034
20/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8026
21/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,804
22/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8071
25/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8078
26/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,808
27/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8076
28/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8039
29/05/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8039
01/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,797
02/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7946
03/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,796
04/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7964
05/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8003
08/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7982
09/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7967
10/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7983
11/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8013
12/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8065
15/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8084
16/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8086
17/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8096
18/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8122
22/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8091
23/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,81
24/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8074
25/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,808
26/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8069
29/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8063
30/06/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8094
01/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8088
02/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8021
03/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7963
06/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7961
07/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7973
08/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7959
09/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7957
10/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,794
13/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,795
14/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7978
15/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,795
16/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8009
17/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,801
20/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7955
21/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7981
22/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7975
23/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7933
24/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7929
27/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7895
28/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,79
29/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,786
30/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7874
31/07/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7909
03/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7884
04/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7864
05/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7873
06/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7855
07/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7805
10/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7758
11/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7774
12/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7799
13/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7823
14/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7902
17/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7901
18/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7899
19/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7914
20/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7871
21/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7821
24/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7832
25/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7805
26/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7741
27/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7797
28/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7835
31/08/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7862
01/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7828
02/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7839
03/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7903
04/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7948
07/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7915
08/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7903
09/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7927
10/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7936
11/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7938
14/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7985
15/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,80
16/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,799
17/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7985
18/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7985
21/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7994
22/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7996
23/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7973
24/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7924
25/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7951
28/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7906
29/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7859
30/09/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7926
01/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7978
02/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7959
05/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7972
06/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7998
07/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,804
08/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8033
09/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8025
12/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8015
13/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8052
14/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8049
15/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8032
16/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7965
19/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7971
20/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7944
21/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,791
22/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7916
23/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,793
26/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7958
27/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7935
28/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7942
29/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7993
30/10/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7961
02/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7946
03/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7944
04/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7968
05/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7959
06/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7935
09/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7961
10/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7986
11/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,801
12/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8005
13/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7999
16/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7996
17/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8021
18/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8011
19/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,803
20/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8023
23/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8045
24/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8033
25/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8028
26/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8047
27/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,805
30/11/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,807
01/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8105
02/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8077
03/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8104
04/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8052
07/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8089
08/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8059
09/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,806
10/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8064
11/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8011
14/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,7998
15/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8014
16/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8034
17/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8048
18/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8059
21/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8023
22/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8048
23/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8086
28/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8102
29/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8142
30/12/2015;Currencies against Swedish kronor;1 SEK = ? DKK;0,8169
04/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8113
05/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8113
07/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8064
08/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,807
11/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,805
12/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8046
13/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,807
14/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8048
15/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,802
18/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7975
19/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8014
20/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7974
21/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7985
22/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8029
25/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,804
26/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8021
27/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8052
28/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,805
29/01/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8041
01/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8031
02/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8017
03/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7983
04/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7954
05/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7944
08/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7919
09/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7874
10/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7861
11/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7839
12/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7887
15/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7898
16/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,789
17/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7891
18/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7899
19/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7947
22/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7954
23/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7969
24/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7979
25/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,798
26/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7964
29/02/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7992
01/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7989
02/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7968
03/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7967
04/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7988
07/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8001
08/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7984
09/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8019
10/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8033
11/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8011
14/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8026
15/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8043
16/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8067
17/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8093
18/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8045
21/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8047
22/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8044
23/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8068
24/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8062
29/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8041
30/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8063
31/03/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8072
01/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8054
04/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8048
05/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8046
06/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8046
07/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8013
08/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8026
11/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8017
12/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8058
13/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8103
14/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8094
15/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8111
18/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,81
19/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8106
20/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8109
21/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8127
22/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8098
25/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8124
26/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8115
27/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8107
28/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,814
29/04/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8121
02/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,81
03/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8115
04/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8048
06/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,804
09/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8015
10/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8017
11/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,802
12/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7998
13/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7983
16/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7982
17/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7971
18/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7967
19/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7941
20/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7955
23/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7962
24/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,7947
25/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8022
26/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8018
27/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8024
30/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8015
31/05/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,802
01/06/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8016
02/06/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8008
03/06/2016;Currencies against Swedish kronor;1 SEK = ? DKK;0,8018
